1902,Input 1:,a couple of people walking down a street,Input 2:,a man is jumping over a bench on a city street,Outputs:,
1902,Input 1:,a man is jumping over a bench on a city street,Input 2:,a man is doing tricks on a skateboard,Outputs:,
1903,Input 1:,a man is being held up by another man,Input 2:,a man riding a skateboard down a ramp,Outputs:,
1904,Input 1:,a man is cleaning a room with a mop,Input 2:,a woman is cleaning a room with a vacuum,Outputs:,
1904,Input 1:,a woman is cleaning a room with a vacuum,Input 2:,a man holding a dog in his hand,Outputs:,
1906,Input 1:,a man is sitting on a couch with a cat,Input 2:,a man is holding a knife in his hand,Outputs:,
1906,Input 1:,a man is holding a knife in his hand,Input 2:,a woman is making a cake in a kitchen,Outputs:,
1906,Input 1:,a woman is cooking in the kitchen with a large pot,Input 2:,a woman in a white dress is cooking,Outputs:,
1908,Input 1:,a black background with a white border,Input 2:,a lion in a field,Outputs:,
1908,Input 1:,a lion in a field,Input 2:,a tiger in a field,Outputs:,
1908,Input 1:,a tiger in a field,Input 2:,a dog running across a field with a bird in the background,Outputs:,
1908,Input 1:,a dog running across a field with a bird in the background,Input 2:,a field with a small house in the distance,Outputs:,
1908,Input 1:,a field with a small house in the distance,Input 2:,a small insect crawling on the side of a building,Outputs:,
1908,Input 1:,a painting of a herd of elephants in the savannah,Input 2:,a painting of a herd of zebras in the savannah,Outputs:,
1910,Input 1:,a man is standing on a ledge with his arms crossed,Input 2:,a man is standing on a ledge with his car,Outputs:,
1910,Input 1:,a man is standing on a ledge with his car,Input 2:,a man in a suit and tie standing next to a woman,Outputs:,
1910,Input 1:,a woman in a gray jacket and jeans,Input 2:,a woman in a dress is walking by a car,Outputs:,
1910,Input 1:,a woman in a dress is getting into a car,Input 2:,a man is standing on a ledge with a gun,Outputs:,
1910,Input 1:,a man is standing on a ledge with a gun,Input 2:,a woman in a suit,Outputs:,
1910,Input 1:,a woman in a dress is standing next to a car,Input 2:,a woman in a dress and heels walking down the street,Outputs:,
1910,Input 1:,a woman in a dress and heels walking down the street,Input 2:,a man is getting his car into the back of a truck,Outputs:,
1910,Input 1:,a man is getting his car into the back of a truck,Input 2:,a man is getting his car to be driven,Outputs:,
1910,Input 1:,a woman is getting into a car,Input 2:,a man is putting something into the trunk of a car,Outputs:,
1910,Input 1:,a man is putting a car into the trunk,Input 2:,a man is standing on a stage with a microphone,Outputs:,
1910,Input 1:,a man is standing on a stage with a microphone,Input 2:,a man is opening the door of a car,Outputs:,
1912,Input 1:,a man is putting a toothbrush in a cup,Input 2:,how to install a bathroom tile youtube,Outputs:,
1912,Input 1:,how to install a bathroom tile youtube,Input 2:,a man is putting a bottle of liquid on the counter,Outputs:,
1912,Input 1:,how to install a tile border,Input 2:,how to paint tile a bathroom floor,Outputs:,
1924,Input 1:,how to cook tomato soup,Input 2:,a pot of sauce on a stove with a wooden spoon,Outputs:,
1925,Input 1:,a bowl of soup,Input 2:,a bowl of food sitting on a counter,Outputs:,
1926,Input 1:,a fish is being cooked on a grill,Input 2:,a chicken is being cooked on a grill,Outputs:,
1928,Input 1:,a fish is cooking on a grill,Input 2:,a grill with fish on it and some foil,Outputs:,
1935,Input 1:,a fish in a bowl on a table,Input 2:,a woman in a kitchen with a dog,Outputs:,
1944,Input 1:,a cat sitting on top of a table,Input 2:,a cat with a red nose sitting on a couch,Outputs:,
1945,Input 1:,a man is walking down a steep hill,Input 2:,a man is seen on the roof of a house,Outputs:,
1945,Input 1:,a man is seen on the roof of a house,Input 2:,a man in a red shirt is walking down the street,Outputs:,
1946,Input 1:,a woman in a red top is doing a kick,Input 2:,a woman in a red bra top,Outputs:,
1946,Input 1:,a woman in a red bra top,Input 2:,a woman in a red bikini is dancing,Outputs:,
1947,Input 1:,a man sitting on a bed with a tiger,Input 2:,a tiger cub plays with a balloon,Outputs:,
1948,Input 1:,a yellow square with a black background,Input 2:,a man is wrestling with another man in the background,Outputs:,
1948,Input 1:,a man is wrestling with another man in the background,Input 2:,a sumo wrestler wrestling with a crowd,Outputs:,
1948,Input 1:,a wrestling match with a man in the middle,Input 2:,a wrestler is wrestling with another wrestler,Outputs:,
1950,Input 1:,a group of people dancing on a street,Input 2:,a group of people dancing on a bridge,Outputs:,
1950,Input 1:,a group of people dancing on a bridge,Input 2:,a group of people dancing on a boat,Outputs:,
1950,Input 1:,a group of people dancing on a boat,Input 2:,a group of people dancing on a street,Outputs:,
1950,Input 1:,a group of people walking down a street,Input 2:,a group of people standing on a boat,Outputs:,
1950,Input 1:,a group of people standing on a boat,Input 2:,a man in a red shirt dancing with other people,Outputs:,
1950,Input 1:,a man in a red shirt dancing with other people,Input 2:,a group of people standing on a dock,Outputs:,
1950,Input 1:,a group of people standing on a dock,Input 2:,a group of men dancing on a boat,Outputs:,
1952,Input 1:,a green bird is standing on the floor,Input 2:,a green parrot is eating a piece of food,Outputs:,
1955,Input 1:,a man in a white shirt,Input 2:,a man in a white shirt and sunglasses is working on a pipe,Outputs:,
1955,Input 1:,a man in a white shirt and sunglasses is working on a pipe,Input 2:,a man is standing on a stage with a microphone,Outputs:,
1955,Input 1:,a man is standing on a stage with a microphone,Input 2:,a man is sitting on a chair in the middle of a pool,Outputs:,
1955,Input 1:,a man is sitting on a chair in the middle of a pool,Input 2:,a man is standing on a balcony with a chair,Outputs:,
1955,Input 1:,a man is standing on a balcony with a chair,Input 2:,a man is standing on a sidewalk with a skateboard,Outputs:,
1955,Input 1:,a man is standing on a sidewalk with a skateboard,Input 2:,a man is standing on a stage with a microphone,Outputs:,
1955,Input 1:,a man is standing on a stage with a microphone,Input 2:,a man in a white suit is standing on a boat,Outputs:,
1955,Input 1:,a man in a white suit is standing on a boat,Input 2:,a boat with a bunch of people on it,Outputs:,
1955,Input 1:,a boat with a bunch of people on it,Input 2:,a man is standing on a boat with a dog,Outputs:,
1955,Input 1:,a man is standing on a boat with a dog,Input 2:,a man is standing outside of a building,Outputs:,
1956,Input 1:,a dog running in the rain with a person,Input 2:,a dog is running through the water in a park,Outputs:,
1956,Input 1:,a dog is running through the water in a park,Input 2:,a video of a dog running through a puddle,Outputs:,
1956,Input 1:,a video of a dog running through a puddle,Input 2:,a little girl running through a puddle,Outputs:,
1956,Input 1:,a little girl running through a puddle,Input 2:,a man is running through a puddle in the rain,Outputs:,
1956,Input 1:,a man is running through a puddle in the rain,Input 2:,a video of a man in a park,Outputs:,
1956,Input 1:,a video game showing a man in a park,Input 2:,a video game with a man in a suit and tie,Outputs:,
1957,Input 1:,a video game with a man in the background,Input 2:,a boy is playing with a dog in the yard,Outputs:,
1957,Input 1:,a boy is playing with a dog in the yard,Input 2:,a video game with a bunch of chickens in the background,Outputs:,
1957,Input 1:,a video game with a bunch of chickens in the background,Input 2:,a dog is running around a group of dogs,Outputs:,
1958,Input 1:,a man in a yellow shirt is playing soccer,Input 2:,a group of men playing soccer on a field,Outputs:,
1958,Input 1:,a man is running with a soccer ball,Input 2:,a group of people playing soccer on a field,Outputs:,
1959,Input 1:,a picture of a circular object in the middle of a room,Input 2:,a close up of a metal structure with a circular structure,Outputs:,
1959,Input 1:,a close up of a metal structure with a circular structure,Input 2:,a picture of a man in a suit and tie,Outputs:,
1959,Input 1:,a picture of a man in a suit and tie,Input 2:,a close up of a clock with a clock face,Outputs:,
1959,Input 1:,a close up of a clock with a clock face,Input 2:,a cartoon image of a man sitting on a swing,Outputs:,
1959,Input 1:,a cartoon image of a man sitting on a swing,Input 2:,a star is seen in the dark sky,Outputs:,
1959,Input 1:,a star is seen in the dark sky,Input 2:,a painting of a ship in the ocean,Outputs:,
1969,Input 1:,how to replace a car alarm,Input 2:,how to make a paper airplane,Outputs:,
1969,Input 1:,how to make a paper airplane,Input 2:,how to use a stapleer,Outputs:,
1969,Input 1:,how to use a stapleer,Input 2:,how to use a solder,Outputs:,
1969,Input 1:,how to use a solder,Input 2:,how to replace a car battery,Outputs:,
1969,Input 1:,how to replace a car battery,Input 2:,how to replace a car alarm,Outputs:,
1970,Input 1:,a woman in a white dress is standing on a stage,Input 2:,a ballet dancer in white tights and pointes,Outputs:,
1970,Input 1:,a ballet dancer in white tights and pointes,Input 2:,a man in a suit and tie standing in the dark,Outputs:,
1970,Input 1:,a man in a suit and tie standing in the dark,Input 2:,a ballerina in a white tutue,Outputs:,
1970,Input 1:,a ballerina in a white tutue,Input 2:,a black and white photo of a man in a suit,Outputs:,
1,Input 1:,a cat sitting on a bed,Input 2:,a small squirrel sitting on a table,Outputs:,
1,Input 1:,a small mouse sitting on a table,Input 2:,a small hamy sitting on a bed,Outputs:,
2,Input 1:,a man standing in a field,Input 2:,a man is standing in the grass,Outputs:,
3,Input 1:,a man in a blue shirt is playing with a frc,Input 2:,a man in a blue shirt is walking,Outputs:,
4,Input 1:,a man in a black shirt,Input 2:,a man is doing a trick on a skateboard,Outputs:,
5,Input 1:,a pot of water with some green peppers in it,Input 2:,a pot filled with ice and a spoon,Outputs:,
9,Input 1:,a young boy playing basketball on a court,Input 2:,a man is playing a game of basketball,Outputs:,
9,Input 1:,a man is playing a game of basketball,Input 2:,a man in a black shirt and shorts playing basketball,Outputs:,
10,Input 1:,a woman in a bathing suit is standing in the water,Input 2:,a woman diving in a pool with a man,Outputs:,
12,Input 1:,a lion sitting on a couch in a room,Input 2:,a cat sitting on a couch watching a television,Outputs:,
14,Input 1:,a group of people watching a plane flying in the sky,Input 2:,a plane flying in the sky,Outputs:,
14,Input 1:,a crowd of people are gathered in a field,Input 2:,a man is flying a kite in the sky,Outputs:,
14,Input 1:,a man is flying a kite in the sky,Input 2:,a plane flying through the sky with clouds,Outputs:,
14,Input 1:,a plane flying through the sky with clouds,Input 2:,a large plume of smoke rises from the ground,Outputs:,
14,Input 1:,a plane flying through the sky with clouds,Input 2:,a bird flying in the sky,Outputs:,
16,Input 1:,a man in a suit and tie is dancing,Input 2:,a man and woman on stage with a microphone,Outputs:,
16,Input 1:,a man and woman on stage with a microphone,Input 2:,a man and woman dancing on stage,Outputs:,
16,Input 1:,a man in a suit and hat dancing,Input 2:,a man in a suit and hat standing next to a woman,Outputs:,
20,Input 1:,a man in a suit and tie is singing on a stage,Input 2:,a man playing a guitar in front of a microphone,Outputs:,
20,Input 1:,a man playing a guitar,Input 2:,two men playing instruments on a stage,Outputs:,
20,Input 1:,a man playing a guitar,Input 2:,two men playing guitars on a television screen,Outputs:,
23,Input 1:,a man with a mustache,Input 2:,a man with a pipe in his mouth,Outputs:,
23,Input 1:,a man with a mustache,Input 2:,a man playing a flute,Outputs:,
25,Input 1:,two dogs playing with each other dogs,Input 2:,two dogs are sitting on the floor in front of a mirror,Outputs:,
25,Input 1:,two dogs playing with each other dogs,Input 2:,a dog and a cat are playing together,Outputs:,
27,Input 1:,a man getting his hair cut by a woman,Input 2:,a woman is getting her hair done,Outputs:,
27,Input 1:,a woman is getting her hair done,Input 2:,a woman is standing in a room with a hair dryer,Outputs:,
28,Input 1:,a man is cooking food in a pan,Input 2:,a man is putting a pizza into an oven,Outputs:,
29,Input 1:,a man cutting a red apple on a cutting board,Input 2:,a man is cutting a carrot on a cutting board,Outputs:,
44,Input 1:,a man with green hair,Input 2:,a man in a black shirt,Outputs:,
44,Input 1:,a man in a black shirt,Input 2:,a man with a green mohawk,Outputs:,
44,Input 1:,a man with a blue mohawk,Input 2:,a man with green hair,Outputs:,
44,Input 1:,a man in a room,Input 2:,a man with blue hair,Outputs:,
52,Input 1:,a woman in a kitchen with a dog,Input 2:,a woman in a kitchen preparing food,Outputs:,
54,Input 1:,a woman in a white shirt,Input 2:,a woman in a kitchen,Outputs:,
56,Input 1:,a horse is running in a field with a man on it,Input 2:,a horse is grazing in a field with a cloudy sky,Outputs:,
57,Input 1:,a field with a dog,Input 2:,a man is throwing a ball in a field,Outputs:,
57,Input 1:,a man is throwing a ball in a field,Input 2:,a man is flying a kite in the air,Outputs:,
57,Input 1:,a dog is playing with a ball in the grass,Input 2:,a man is playing with a ball in the grass,Outputs:,
59,Input 1:,a dog laying on a bed,Input 2:,a dog is laying on a person ' s lap,Outputs:,
60,Input 1:,a horse in a field with trees and grass,Input 2:,a horse is standing in the grass near a road,Outputs:,
60,Input 1:,a horse and rider are in a field,Input 2:,a woman riding a horse in a field,Outputs:,
60,Input 1:,a man is riding a horse with a dog,Input 2:,a woman riding a horse,Outputs:,
64,Input 1:,a small dog sitting on top of a chair,Input 2:,a small kitten sitting on top of a chair,Outputs:,
65,Input 1:,a cow standing in a field with its head up,Input 2:,a dog is standing in the grass,Outputs:,
66,Input 1:,a dog is playing with a watermelon,Input 2:,a cat is playing with a watermelon,Outputs:,
70,Input 1:,a man in a wet suit is being pulled by a man in a wet suit,Input 2:,a man in a suit and helmet standing next to a plane,Outputs:,
72,Input 1:,a group of raccos eating food from a feeder,Input 2:,three rahs eating on a table,Outputs:,
74,Input 1:,a man with a hat on singing into a microphone,Input 2:,a man with a guitar and microphone in front of a microphone,Outputs:,
77,Input 1:,a cat is playing with a watermel,Input 2:,a cat is inside,Outputs:,
78,Input 1:,a group of people riding horses in the dirt,Input 2:,a group of people riding horses through a river,Outputs:,
79,Input 1:,a cat walking across a parking lot,Input 2:,a man is standing in the middle of a street,Outputs:,
79,Input 1:,a black cat running across a street,Input 2:,a dog is walking across a street in a parking,Outputs:,A dog is following the cat
79,Input 1:,a dog is running on the street,Input 2:,a man is walking down the street with a dog,Outputs:,
80,Input 1:,a little girl eating food in a high chair,Input 2:,a little girl eating a piece of cake,Outputs:,
81,Input 1:,a man surfing on a surfboard,Input 2:,a man and a woman are surfing in the ocean,Outputs:,
86,Input 1:,a man standing next to a car,Input 2:,a man is fixing a car,Outputs:,
87,Input 1:,a small animal is digging in the dirt,Input 2:,a small hedge is digging in the dirt,Outputs:,
88,Input 1:,a man is playing with a ball in the park,Input 2:,a group of kids playing in a park,Outputs:,
88,Input 1:,a group of people playing with a ball,Input 2:,a man and woman playing with a ball in the yard,Outputs:,
91,Input 1:,a bear is walking in the grass,Input 2:,a gorilla is standing in the grass,Outputs:,
91,Input 1:,a gorilla is standing in the grass,Input 2:,two elephants are walking in the grass,Outputs:,
91,Input 1:,a bear is standing in the grass near a rock,Input 2:,a bear is walking in the grass,Outputs:,
93,Input 1:,a man with a gun shooting a rifle,Input 2:,a man with a gun in the woods,Outputs:,
94,Input 1:,a small rabbit sitting on a stone,Input 2:,two small rabbits are sitting on the floor,Outputs:,
96,Input 1:,a basketball player is trying to block the ball,Input 2:,a basketball game with a player in the middle of the court,Outputs:,
96,Input 1:,a basketball game with a player in the middle of the court,Input 2:,the nba game that started in the nba playoffs,Outputs:,
97,Input 1:,a young boy sitting on the floor,Input 2:,a little boy sitting on the ground,Outputs:,
99,Input 1:,a man is taking a bath in the bathroom,Input 2:,a young boy is washing his hair in the bathroom,Outputs:,
101,Input 1:,a large group of men in white robes,Input 2:,a large group of people in white uniforms,Outputs:,
106,Input 1:,a woman playing a guitar in a room,Input 2:,a woman standing in a room,Outputs:,
107,Input 1:,a man is jumping on a bed,Input 2:,a man is playing with two cats on a bed,Outputs:,
107,Input 1:,a man is in bed with his dog,Input 2:,a man is bending on a bed,Outputs:,
108,Input 1:,a man is standing in front of a window,Input 2:,a man is kissing another man in a room,Outputs:,
108,Input 1:,a man is sitting down on a couch,Input 2:,a man is sitting on a horse,Outputs:,
108,Input 1:,a man is sitting on a couch with his head down,Input 2:,a man is sitting on a bench with a dog,Outputs:,
110,Input 1:,a man is holding a large bird in his hand,Input 2:,a man is holding a dog in his arms,Outputs:,
112,Input 1:,a man in an orange vest is holding a knife,Input 2:,a bear is standing in the woods,Outputs:,
112,Input 1:,a man is standing in the woods with a deer,Input 2:,a man is walking through the woods,Outputs:,
112,Input 1:,a man in a red cap and glasses is standing next to a tree,Input 2:,a man in a red hat and jacket,Outputs:,
113,Input 1:,a man is standing in the woods,Input 2:,a view of a lake with trees and water,Outputs:,
114,Input 1:,a group of people riding horses through the woods,Input 2:,a group of people riding on a dirt bike,Outputs:,
115,Input 1:,a bear is walking through the woods,Input 2:,a group of people in the woods,Outputs:,
119,Input 1:,a video of a man walking down the street,Input 2:,a man is walking down the street in a small town,Outputs:,
125,Input 1:,the band the strokes performing at the 2009 festival,Input 2:,a man on stage with a drum and a microphone,Outputs:,
126,Input 1:,a group of birds,Input 2:,a group of birds are swimming in the water,Outputs:,
126,Input 1:,a group of otters in the water,Input 2:,a group of turtles in the water,Outputs:,
127,Input 1:,a woman in a red dress eating a cookie,Input 2:,a woman in a red dress is talking on a cell,Outputs:,
130,Input 1:,a man is standing in the water,Input 2:,a dog is playing in the water,Outputs:,
131,Input 1:,a man is standing in a field with a large cloud,Input 2:,a tornado is seen in the sky above a field,Outputs:,
131,Input 1:,a man is standing in a field with a large cloud,Input 2:,a large dust cloud is seen in the sky,Outputs:,
132,Input 1:,a small animal with big eyes is shown in this und - news clip,Input 2:,a small animal with big eyes is sitting on a tree branch,Outputs:,
133,Input 1:,a man and woman are painting a horse,Input 2:,a woman is painting a man ' s face with white paint,Outputs:,
134,Input 1:,a polar bear is walking through the rocks,Input 2:,a white bear walking on a rocky trail,Outputs:,
135,Input 1:,a polar bear is standing in the snow,Input 2:,a polar bear in the water,Outputs:,
136,Input 1:,a large white plane,Input 2:,a plane flying in the sky,Outputs:,
137,Input 1:,a man in a car with a woman behind him,Input 2:,a woman driving a car on the street,Outputs:,
138,Input 1:,a man cutting vegetables on a cutting board,Input 2:,a man and woman are preparing food on a table,Outputs:,
139,Input 1:,a man is opening a refrigerator door,Input 2:,a white refrigerator,Outputs:,
139,Input 1:,a man is holding a cat in his hand,Input 2:,a man is standing in front of a refrigerator,Outputs:,
140,Input 1:,a woman in a blue shirt is doing a dance,Input 2:,a woman in a blue shirt is doing a yoga pose,Outputs:,
141,Input 1:,a man is jumping over a fence on a bike,Input 2:,a man is doing tricks on a skateboard,Outputs:,
142,Input 1:,a dog sler pulling a sler through the snow,Input 2:,a group of dogs running across a snow covered field,Outputs:,
143,Input 1:,a man holding a small dog in his hands,Input 2:,a man is eating a piece of pizza,Outputs:,
145,Input 1:,a small dog sitting on top of a set of stairs,Input 2:,a small dog sitting on a couch,Outputs:,
146,Input 1:,a cat is walking on the ground,Input 2:,a group of cats are walking around a patio,Outputs:,
147,Input 1:,a little girl sitting on a bed playing with a toy,Input 2:,a young girl sitting on a bed,Outputs:,
152,Input 1:,a man riding a motorcycle down a road,Input 2:,a man riding a bike in the grass,Outputs:,
152,Input 1:,a man is standing in the grass with a sign,Input 2:,a man is lying on the grass next to a sign,Outputs:,
154,Input 1:,a woman singing into a microphone in the dark,Input 2:,a woman in a black jacket holding a microphone,Outputs:,
156,Input 1:,a group of people riding on top of a truck,Input 2:,a group of people are gathered around a boat,Outputs:,
157,Input 1:,a man playing a guitar in his home,Input 2:,a man playing a guitar in a room,Outputs:,
165,Input 1:,two babies sitting on a couch,Input 2:,two boys sitting on a couch,Outputs:,
166,Input 1:,a hedge is eating food on the floor,Input 2:,a hedge is walking on the floor,Outputs:,
168,Input 1:,a small animal being fed by a person,Input 2:,a hamy is being fed by someone,Outputs:,
168,Input 1:,a small animal is being fed by a person,Input 2:,a small brown and white animal,Outputs:,
168,Input 1:,a small bird is being fed by a person,Input 2:,a small kitten is being fed by a person,Outputs:,
169,Input 1:,a little girl is sitting in a sink,Input 2:,a little girl brushing her teeth in a bathroom sink,Outputs:,
170,Input 1:,a pan of food is cooking on a stove,Input 2:,a pan with a green liquid in it,Outputs:,
171,Input 1:,a pan with rice and a packet of rice,Input 2:,a book is sitting on a pan on the stove,Outputs:,
173,Input 1:,a pan with rice being poured into it,Input 2:,a pot filled with rice and a measuring spoon,Outputs:,
176,Input 1:,a man in a black coat,Input 2:,a man in a black jacket and tie standing in front of a wall,Outputs:,
176,Input 1:,a man in a black coat and a black scarf,Input 2:,a man in a black jacket,Outputs:,
179,Input 1:,a young boy wearing a green shirt,Input 2:,a young boy wearing headphones,Outputs:,
180,Input 1:,a man is standing on a stage with a ball,Input 2:,a man is dancing on a stage with people watching,Outputs:,
182,Input 1:,a white pillow sitting on top of a wooden floor,Input 2:,a white bag with a white cloth on it,Outputs:,
185,Input 1:,a man is swimming in the water,Input 2:,a man is jumping into a body of water,Outputs:,
187,Input 1:,a man feeding a kangaroo in the grass,Input 2:,a man kneeling down to pet a kangaroo,Outputs:,
187,Input 1:,a man is feeding a dog in the grass,Input 2:,a man kneeling down to pet a dog,Outputs:,
188,Input 1:,a man riding a bike down a street,Input 2:,a dog is laying on the grass in the yard,Outputs:,
189,Input 1:,a man in a suit running down a road,Input 2:,a woman in a black dress standing in the woods,Outputs:,
191,Input 1:,a woman is brushing her hair with a brush,Input 2:,a woman holding a kitten in her hands,Outputs:,
191,Input 1:,a woman is brushing her hair in the kitchen,Input 2:,a woman with long hair,Outputs:,
196,Input 1:,a man and a boy are playing with a kite,Input 2:,two people are flying a kite in the air,Outputs:,
200,Input 1:,how to cook fish in boiling,Input 2:,a pot of boiling on a stove,Outputs:,
200,Input 1:,a pot of boiling on a stove,Input 2:,how to cook rice in a pot,Outputs:,
200,Input 1:,a pot of boiling on a stove,Input 2:,how to cook a pot of water,Outputs:,
201,Input 1:,a cat playing with a toy on the floor,Input 2:,a cat playing with a toothbrush,Outputs:,
201,Input 1:,a small white kitten playing with a toy,Input 2:,a cat is playing with a blue towel,Outputs:,
202,Input 1:,a man is fixing a sink in a kitchen,Input 2:,a man in a red shirt is holding a wooden stick,Outputs:,
209,Input 1:,a man is seen in the doorway of a house,Input 2:,a man is seen in the window of a building,Outputs:,
210,Input 1:,a woman sitting on a bench with a stuffed animal,Input 2:,a woman sitting on a bench with a bird,Outputs:,
211,Input 1:,a dog is running in the grass,Input 2:,a dog is running through a field,Outputs:,
213,Input 1:,a woman riding a horse on the beach,Input 2:,a man riding a horse on the beach,Outputs:,
213,Input 1:,a man riding a horse on the beach,Input 2:,a horse is running on the beach,Outputs:,
215,Input 1:,a man is dancing in the grass,Input 2:,a woman is dancing in the grass,Outputs:,
216,Input 1:,a pool with a small pool in it,Input 2:,a dog is standing in the grass with its mouth open,Outputs:,
216,Input 1:,a dog standing on top of a pool,Input 2:,a dog is walking near a pool,Outputs:,
217,Input 1:,a man in a tie is standing in front of a whiteboard,Input 2:,a man is writing on a white board,Outputs:,
217,Input 1:,a man standing in front of a whiteboard,Input 2:,a white board with a drawing on it,Outputs:,
218,Input 1:,a group of people sitting at a table,Input 2:,a man in a suit,Outputs:,
219,Input 1:,a woman with long hair and a striped shirt,Input 2:,a woman with long black hair,Outputs:,
219,Input 1:,a woman with long black hair,Input 2:,a woman is putting her makeup with a brush,Outputs:,
223,Input 1:,a man with a beard and a white shirt,Input 2:,a man with a tooth in his mouth,Outputs:,
225,Input 1:,a man sitting in a chair with a laptop,Input 2:,a man sitting in a chair with a plant,Outputs:,
225,Input 1:,a man sitting in a chair with a plant,Input 2:,a man sitting in a chair talking on a cell,Outputs:,
225,Input 1:,a man sitting in a chair talking on a cell,Input 2:,a man sitting in a chair in front of a fireplace,Outputs:,
225,Input 1:,a man talking on a cell phone,Input 2:,a man sitting in a chair talking on a cell,Outputs:,
227,Input 1:,a woman in a suit smoking a cigarette,Input 2:,a woman sitting in a chair smoking a cigarette,Outputs:,
229,Input 1:,a man walking down a street with a dog,Input 2:,a man in white pants and a white shirt is walking a dog,Outputs:,
229,Input 1:,a dog is running down the street in a city,Input 2:,a panda bear is walking down the street,Outputs:,
234,Input 1:,a man is cutting a piece of meat on a cutting board,Input 2:,a man is preparing a piece of meat on a counter,Outputs:,
237,Input 1:,a woman in a gray dress,Input 2:,a woman in a gray dress standing next to a man,Outputs:,
237,Input 1:,a man in a suit and tie talking to another man,Input 2:,a woman with a necklace on,Outputs:,
239,Input 1:,a soccer player is kicking a ball,Input 2:,a soccer player is running after the ball,Outputs:,
239,Input 1:,a man in a blue uniform is playing cricket,Input 2:,a man in a blue uniform is holding a bat,Outputs:,
239,Input 1:,a video of a cricket player holding a ball,Input 2:,a video of a baseball game being played by a player,Outputs:,
240,Input 1:,a man playing drums in a room,Input 2:,a man sitting in front of a drum,Outputs:,
242,Input 1:,a man in a white shirt is staring at the camera,Input 2:,a scene from the movie ' s trailer,Outputs:,
242,Input 1:,a scene from the movie ' s trailer,Input 2:,a man in a red shirt and glasses talking to another man,Outputs:,
243,Input 1:,a man in a cage with a dog,Input 2:,a man in a suit standing next to a building,Outputs:,
245,Input 1:,two women playing volleyball on the beach,Input 2:,a woman in a bikini playing volleyball on the beach,Outputs:,
246,Input 1:,a man in a uniform shooting a gun,Input 2:,a man holding a rifle while another man looks on,Outputs:,
247,Input 1:,a man and a child playing in a pool,Input 2:,a group of children playing in a pool,Outputs:,
248,Input 1:,a car is parked in a parking lot,Input 2:,a video of a man in a car,Outputs:,
248,Input 1:,a car is parked in a garage,Input 2:,a group of people in a lab,Outputs:,
249,Input 1:,a man is playing with a dog in the grass,Input 2:,a man and woman hugging in the grass,Outputs:,
249,Input 1:,a man is holding a lion in the air,Input 2:,a man is playing with a lion in the grass,Outputs:,
250,Input 1:,two cats playing on stools,Input 2:,two cats are sitting on a red cushion,Outputs:,
251,Input 1:,a woman is putting her face with a brush,Input 2:,a woman is holding a cell up to her ear,Outputs:,
251,Input 1:,a woman in a black shirt and a white shirt,Input 2:,a woman is holding her hands up to her face,Outputs:,
251,Input 1:,a woman with long black hair,Input 2:,a woman in a black shirt is holding a cell,Outputs:,
251,Input 1:,a woman with black hair,Input 2:,a woman is sitting on a bed and looking at her phone,Outputs:,
252,Input 1:,a man sitting on top of a piano,Input 2:,a woman is sitting on a piano in front of a crowd,Outputs:,
252,Input 1:,a group of people sitting on a stage,Input 2:,a young boy playing a piano in front of a crowd,Outputs:,
253,Input 1:,a bowl filled with a mixture of white powder,Input 2:,a bowl of white powder on a wooden table,Outputs:,
253,Input 1:,a white bowl of food,Input 2:,a bowl of brown sugar sitting on a wooden table,Outputs:,
253,Input 1:,a small bowl with a metal spoon inside,Input 2:,a bowl of food on a wooden table,Outputs:,
254,Input 1:,a yellow sign with a bunch of butterflies on it,Input 2:,a yellow sign with holes in it,Outputs:,
256,Input 1:,a woman in a pink dress is dancing,Input 2:,a woman in a pink dress is standing on a stone wall,Outputs:,
256,Input 1:,a scene from the movie,Input 2:,a woman in a colorful dress dancing,Outputs:,
261,Input 1:,a man sitting in a chair in a room,Input 2:,a man sitting on a bench in a dark room,Outputs:,
262,Input 1:,a man jumping on a bench in the backyard,Input 2:,a man in a white shirt is playing with a ball,Outputs:,
263,Input 1:,a close up of a piece of bread,Input 2:,a close up of a piece of silver,Outputs:,
264,Input 1:,a white parrot sitting on a couch in a living room,Input 2:,a cat is standing in a cage in a living room,Outputs:,
273,Input 1:,a small animal eating on a piece of food,Input 2:,a small animal is walking through the ground,Outputs:,
275,Input 1:,a man in a blue jacket,Input 2:,a man in a blue shirt,Outputs:,
275,Input 1:,a man in a blue shirt,Input 2:,a man in a blue shirt playing a trumpet,Outputs:,
276,Input 1:,a woman and a little girl standing in a kitchen,Input 2:,a woman and a little girl playing with a wii,Outputs:,
276,Input 1:,a woman and a little girl playing with a wii,Input 2:,a woman and a little girl are playing with a ball,Outputs:,
277,Input 1:,a man in a red shirt,Input 2:,a man in a red shirt is eating a piece of bread,Outputs:,
280,Input 1:,a box of clothes,Input 2:,a cat is playing with a box of toys,Outputs:,
280,Input 1:,a cat playing with a box of cat food,Input 2:,a box of a video game,Outputs:,
281,Input 1:,a man eating a piece of food,Input 2:,a man with a mustache and a yellow shirt,Outputs:,
281,Input 1:,a man eating a piece of food,Input 2:,a man with a cigarette in his mouth,Outputs:,
286,Input 1:,a man holding a baby in his arms,Input 2:,a man playing with a baby in a room,Outputs:,
286,Input 1:,a baby sitting on the floor,Input 2:,a baby is standing in the middle of a living room,Outputs:,
